date,time,inlet_lvl_ft,inlet_temp_C,outlet_lvl_ft,outlet_temp_C
7/3/2022,6:40,NAN,NAN,1.246,15.89
7/3/2022,6:50,NAN,NAN,1.247,15.88
7/3/2022,7:00,NAN,NAN,1.247,15.88
7/3/2022,7:10,NAN,NAN,1.247,15.89
7/3/2022,7:20,NAN,NAN,1.248,15.89
7/3/2022,7:30,NAN,NAN,1.247,15.89
7/3/2022,7:40,NAN,NAN,1.247,15.88
7/3/2022,7:50,NAN,NAN,1.246,15.88
7/3/2022,8:00,NAN,NAN,1.247,15.88
7/3/2022,8:10,NAN,NAN,1.247,15.88
7/3/2022,8:20,NAN,NAN,1.247,15.89
7/3/2022,8:30,NAN,NAN,1.248,15.88
7/3/2022,8:40,NAN,NAN,1.248,15.89
7/3/2022,8:50,NAN,NAN,1.249,15.89
7/3/2022,9:00,NAN,NAN,1.248,15.89
7/3/2022,9:10,NAN,NAN,1.248,15.89
7/3/2022,9:20,NAN,NAN,1.247,15.89
7/3/2022,9:30,NAN,NAN,1.247,15.89
7/3/2022,9:40,NAN,NAN,1.248,15.89
7/3/2022,9:50,NAN,NAN,1.247,15.89
7/3/2022,10:00,NAN,NAN,1.247,15.89
7/3/2022,10:10,NAN,NAN,1.245,15.89
7/3/2022,10:20,NAN,NAN,1.246,15.89
7/3/2022,10:30,NAN,NAN,1.245,15.89
7/3/2022,10:40,NAN,NAN,1.246,15.89
7/3/2022,10:50,NAN,NAN,1.245,15.89
7/3/2022,11:00,NAN,NAN,1.245,15.89
7/3/2022,11:10,NAN,NAN,1.246,15.89
7/3/2022,11:20,NAN,NAN,1.246,15.9
7/3/2022,11:30,NAN,NAN,1.245,15.9
7/3/2022,11:40,NAN,NAN,1.244,15.89
7/3/2022,11:50,NAN,NAN,1.246,15.89
7/3/2022,12:00,NAN,NAN,1.243,15.88
7/3/2022,12:10,NAN,NAN,1.243,15.87
7/3/2022,12:20,NAN,NAN,1.244,15.87
7/3/2022,12:30,NAN,NAN,1.244,15.86
7/3/2022,12:40,NAN,NAN,1.243,15.85
7/3/2022,12:50,NAN,NAN,1.24,15.85
7/3/2022,13:00,NAN,NAN,1.242,15.84
7/3/2022,13:10,NAN,NAN,1.242,15.84
7/3/2022,13:20,NAN,NAN,1.241,15.84
7/3/2022,13:30,NAN,NAN,1.242,15.83
7/3/2022,13:40,NAN,NAN,1.242,15.83
7/3/2022,13:50,NAN,NAN,1.241,15.82
7/3/2022,14:00,NAN,NAN,1.244,15.82
7/3/2022,14:10,NAN,NAN,1.241,15.82
7/3/2022,14:20,NAN,NAN,1.24,15.82
7/3/2022,14:30,NAN,NAN,1.24,15.82
7/3/2022,14:40,NAN,NAN,1.239,15.82
7/3/2022,14:50,NAN,NAN,1.24,15.81
7/3/2022,15:00,NAN,NAN,1.24,15.81
7/3/2022,15:10,NAN,NAN,1.241,15.81
7/3/2022,15:20,NAN,NAN,1.239,15.81
7/3/2022,15:30,NAN,NAN,1.24,15.81
7/3/2022,15:40,NAN,NAN,1.239,15.81
7/3/2022,15:50,NAN,NAN,1.24,15.81
7/3/2022,16:00,NAN,NAN,1.24,15.81
7/3/2022,16:10,NAN,NAN,1.24,15.81
7/3/2022,16:20,NAN,NAN,1.24,15.81
7/3/2022,16:30,NAN,NAN,1.241,15.81
7/3/2022,16:40,NAN,NAN,1.238,15.81
7/3/2022,16:50,NAN,NAN,1.239,15.81
7/3/2022,17:00,NAN,NAN,1.239,15.81
7/3/2022,17:10,NAN,NAN,1.237,15.81
7/3/2022,17:20,NAN,NAN,1.239,15.81
7/3/2022,17:30,NAN,NAN,1.238,15.81
7/3/2022,17:40,NAN,NAN,1.238,15.81
7/3/2022,17:50,NAN,NAN,1.238,15.82
7/3/2022,18:00,NAN,NAN,1.238,15.81
7/3/2022,18:10,NAN,NAN,1.237,15.82
7/3/2022,18:20,NAN,NAN,1.236,15.82
7/3/2022,18:30,NAN,NAN,1.237,15.82
7/3/2022,18:40,NAN,NAN,1.237,15.82
7/3/2022,18:50,NAN,NAN,1.236,15.82
7/3/2022,19:00,NAN,NAN,1.236,15.82
7/3/2022,19:10,NAN,NAN,1.236,15.82
7/3/2022,19:20,NAN,NAN,1.236,15.82
7/3/2022,19:30,NAN,NAN,1.237,15.82
7/3/2022,19:40,NAN,NAN,1.238,15.82
7/3/2022,19:50,NAN,NAN,1.237,15.82
7/3/2022,20:00,NAN,NAN,1.237,15.82
7/3/2022,20:10,NAN,NAN,1.237,15.82
7/3/2022,20:20,NAN,NAN,1.237,15.82
7/3/2022,20:30,NAN,NAN,1.237,15.82
7/3/2022,20:40,NAN,NAN,1.238,15.82
7/3/2022,20:50,NAN,NAN,1.237,15.82
7/3/2022,21:00,NAN,NAN,1.238,15.82
7/3/2022,21:10,NAN,NAN,1.237,15.82
7/3/2022,21:20,NAN,NAN,1.237,15.82
7/3/2022,21:30,NAN,NAN,1.238,15.82
7/3/2022,21:40,NAN,NAN,1.237,15.82
7/3/2022,21:50,NAN,NAN,1.237,15.82
7/3/2022,22:00,NAN,NAN,1.238,15.82
7/3/2022,22:10,NAN,NAN,1.237,15.82
7/3/2022,22:20,NAN,NAN,1.237,15.82
7/3/2022,22:30,NAN,NAN,1.236,15.82
7/3/2022,22:40,NAN,NAN,1.237,15.82
7/3/2022,22:50,NAN,NAN,1.237,15.82
7/3/2022,23:00,NAN,NAN,1.236,15.82
7/3/2022,23:10,NAN,NAN,1.237,15.82
7/3/2022,23:20,NAN,NAN,1.237,15.82
7/3/2022,23:30,NAN,NAN,1.236,15.81
7/3/2022,23:40,NAN,NAN,1.237,15.82
7/3/2022,23:50,NAN,NAN,1.236,15.81
7/4/2022,0:00,NAN,NAN,1.238,15.82
7/4/2022,0:10,NAN,NAN,1.237,15.81
7/4/2022,0:20,NAN,NAN,1.237,15.81
7/4/2022,0:30,NAN,NAN,1.236,15.81
7/4/2022,0:40,NAN,NAN,1.237,15.81
7/4/2022,0:50,NAN,NAN,1.237,15.81
7/4/2022,1:00,NAN,NAN,1.237,15.81
7/4/2022,1:10,NAN,NAN,1.237,15.81
7/4/2022,1:20,NAN,NAN,1.237,15.81
7/4/2022,1:30,NAN,NAN,1.237,15.81
7/4/2022,1:40,NAN,NAN,1.239,15.81
7/4/2022,1:50,NAN,NAN,1.237,15.81
7/4/2022,2:00,NAN,NAN,1.238,15.81
7/4/2022,2:10,NAN,NAN,1.237,15.82
7/4/2022,2:20,NAN,NAN,1.238,15.82
7/4/2022,2:30,NAN,NAN,1.237,15.82
7/4/2022,2:40,NAN,NAN,1.238,15.82
7/4/2022,2:50,NAN,NAN,1.239,15.82
7/4/2022,3:00,NAN,NAN,1.237,15.81
7/4/2022,3:10,NAN,NAN,1.237,15.82
7/4/2022,3:20,NAN,NAN,1.237,15.82
7/4/2022,3:30,NAN,NAN,1.238,15.81
7/4/2022,3:40,NAN,NAN,1.239,15.81
7/4/2022,3:50,NAN,NAN,1.239,15.81
7/4/2022,4:00,NAN,NAN,1.24,15.81
7/4/2022,4:10,NAN,NAN,1.239,15.81
7/4/2022,4:20,NAN,NAN,1.239,15.81
7/4/2022,4:30,NAN,NAN,1.237,15.81
7/4/2022,4:40,NAN,NAN,1.238,15.81
7/4/2022,4:50,NAN,NAN,1.239,15.81
7/4/2022,5:00,NAN,NAN,1.237,15.81
7/4/2022,5:10,NAN,NAN,1.238,15.81
7/4/2022,5:20,NAN,NAN,1.239,15.81
7/4/2022,5:30,NAN,NAN,1.239,15.81
7/4/2022,5:40,NAN,NAN,1.238,15.81
7/4/2022,5:50,NAN,NAN,1.238,15.81
7/4/2022,6:00,NAN,NAN,1.238,15.81
7/4/2022,6:10,NAN,NAN,1.237,15.81
7/4/2022,6:20,NAN,NAN,1.238,15.81
7/4/2022,6:30,NAN,NAN,1.238,15.81
7/4/2022,6:40,NAN,NAN,1.238,15.81
7/4/2022,6:50,NAN,NAN,1.239,15.82
7/4/2022,7:00,NAN,NAN,1.238,15.82
7/4/2022,7:10,NAN,NAN,1.239,15.82
7/4/2022,7:20,NAN,NAN,1.239,15.82
7/4/2022,7:30,NAN,NAN,1.239,15.82
7/4/2022,7:40,NAN,NAN,1.238,15.82
7/4/2022,7:50,NAN,NAN,1.239,15.82
7/4/2022,8:00,NAN,NAN,1.238,15.82
7/4/2022,8:10,NAN,NAN,1.238,15.82
7/4/2022,8:20,NAN,NAN,1.238,15.82
7/4/2022,8:30,NAN,NAN,1.238,15.82
7/4/2022,8:40,NAN,NAN,1.239,15.83
7/4/2022,8:50,NAN,NAN,1.238,15.83
7/4/2022,9:00,NAN,NAN,1.238,15.83
7/4/2022,9:10,NAN,NAN,1.239,15.83
7/4/2022,9:20,NAN,NAN,1.238,15.83
7/4/2022,9:30,NAN,NAN,1.236,15.83
7/4/2022,9:40,NAN,NAN,1.237,15.83
7/4/2022,9:50,NAN,NAN,1.237,15.83
7/4/2022,10:00,NAN,NAN,1.237,15.83
7/4/2022,10:10,NAN,NAN,1.236,15.83
7/4/2022,10:20,NAN,NAN,1.236,15.83
7/4/2022,10:30,NAN,NAN,1.236,15.84
7/4/2022,10:40,NAN,NAN,1.235,15.84
7/4/2022,10:50,NAN,NAN,1.237,15.84
7/4/2022,11:00,NAN,NAN,1.235,15.84
7/4/2022,11:10,NAN,NAN,1.236,15.84
7/4/2022,11:20,NAN,NAN,1.236,15.84
7/4/2022,11:30,NAN,NAN,1.234,15.84
7/4/2022,11:40,NAN,NAN,1.234,15.84
7/4/2022,11:50,NAN,NAN,1.235,15.84
7/4/2022,12:00,NAN,NAN,1.235,15.85
7/4/2022,12:10,NAN,NAN,1.233,15.85
7/4/2022,12:20,NAN,NAN,1.233,15.85
7/4/2022,12:30,NAN,NAN,1.233,15.85
7/4/2022,12:40,NAN,NAN,1.233,15.85
7/4/2022,12:50,NAN,NAN,1.232,15.85
7/4/2022,13:00,NAN,NAN,1.234,15.85
7/4/2022,13:10,NAN,NAN,1.232,15.86
7/4/2022,13:20,NAN,NAN,1.233,15.86
7/4/2022,13:30,NAN,NAN,1.233,15.86
7/4/2022,13:40,NAN,NAN,1.233,15.86
7/4/2022,13:50,NAN,NAN,1.233,15.86
7/4/2022,14:00,NAN,NAN,1.232,15.87
7/4/2022,14:10,NAN,NAN,1.229,15.87
7/4/2022,14:20,NAN,NAN,1.233,15.87
7/4/2022,14:30,NAN,NAN,1.232,15.87
7/4/2022,14:40,NAN,NAN,1.23,15.87
7/4/2022,14:50,NAN,NAN,1.23,15.87
7/4/2022,15:00,NAN,NAN,1.228,15.88
7/4/2022,15:10,NAN,NAN,1.228,15.88
7/4/2022,15:20,NAN,NAN,1.229,15.88
7/4/2022,15:30,NAN,NAN,1.23,15.88
7/4/2022,15:40,NAN,NAN,1.229,15.88
7/4/2022,15:50,NAN,NAN,1.228,15.88
7/4/2022,16:00,NAN,NAN,1.228,15.89
7/4/2022,16:10,NAN,NAN,1.229,15.89
7/4/2022,16:20,NAN,NAN,1.227,15.89
7/4/2022,16:30,NAN,NAN,1.227,15.89
7/4/2022,16:40,NAN,NAN,1.227,15.89
7/4/2022,16:50,NAN,NAN,1.227,15.89
7/4/2022,17:00,NAN,NAN,1.226,15.89
7/4/2022,17:10,NAN,NAN,1.226,15.9
7/4/2022,17:20,NAN,NAN,1.226,15.9
7/4/2022,17:30,NAN,NAN,1.226,15.9
7/4/2022,17:40,NAN,NAN,1.226,15.9
7/4/2022,17:50,NAN,NAN,1.225,15.9
7/4/2022,18:00,NAN,NAN,1.226,15.9
7/4/2022,18:10,NAN,NAN,1.225,15.9
7/4/2022,18:20,NAN,NAN,1.224,15.9
7/4/2022,18:30,NAN,NAN,1.224,15.9
7/4/2022,18:40,NAN,NAN,1.225,15.9
7/4/2022,18:50,NAN,NAN,1.223,15.91
7/4/2022,19:00,NAN,NAN,1.223,15.91
7/4/2022,19:10,NAN,NAN,1.222,15.91
7/4/2022,19:20,NAN,NAN,1.223,15.91
7/4/2022,19:30,NAN,NAN,1.223,15.91
7/4/2022,19:40,NAN,NAN,1.223,15.92
7/4/2022,19:50,NAN,NAN,1.223,15.91
7/4/2022,20:00,NAN,NAN,1.222,15.91
7/4/2022,20:10,NAN,NAN,1.223,15.91
7/4/2022,20:20,NAN,NAN,1.223,15.91
7/4/2022,20:30,NAN,NAN,1.222,15.91
7/4/2022,20:40,NAN,NAN,1.223,15.91
7/4/2022,20:50,NAN,NAN,1.223,15.91
7/4/2022,21:00,NAN,NAN,1.222,15.91
7/4/2022,21:10,NAN,NAN,1.221,15.91
7/4/2022,21:20,NAN,NAN,1.222,15.91
7/4/2022,21:30,NAN,NAN,1.223,15.91
7/4/2022,21:40,NAN,NAN,1.222,15.91
7/4/2022,21:50,NAN,NAN,1.222,15.91
7/4/2022,22:00,NAN,NAN,1.222,15.91
7/4/2022,22:10,NAN,NAN,1.223,15.91
7/4/2022,22:20,NAN,NAN,1.222,15.91
7/4/2022,22:30,NAN,NAN,1.224,15.91
7/4/2022,22:40,NAN,NAN,1.223,15.91
7/4/2022,22:50,NAN,NAN,1.222,15.91
7/4/2022,23:00,NAN,NAN,1.223,15.91
7/4/2022,23:10,NAN,NAN,1.224,15.91
7/4/2022,23:20,NAN,NAN,1.223,15.91
7/4/2022,23:30,NAN,NAN,1.223,15.91
7/4/2022,23:40,NAN,NAN,1.224,15.91
7/4/2022,23:50,NAN,NAN,1.224,15.91
7/5/2022,0:00,NAN,NAN,1.224,15.91
7/5/2022,0:10,NAN,NAN,1.223,15.91
7/5/2022,0:20,NAN,NAN,1.224,15.91
7/5/2022,0:30,NAN,NAN,1.223,15.91
7/5/2022,0:40,NAN,NAN,1.224,15.91
7/5/2022,0:50,NAN,NAN,1.224,15.91
7/5/2022,1:00,NAN,NAN,1.225,15.91
7/5/2022,1:10,NAN,NAN,1.224,15.91
7/5/2022,1:20,NAN,NAN,1.224,15.91
7/5/2022,1:30,NAN,NAN,1.225,15.91
7/5/2022,1:40,NAN,NAN,1.225,15.91
7/5/2022,1:50,NAN,NAN,1.226,15.91
7/5/2022,2:00,NAN,NAN,1.226,15.91
7/5/2022,2:10,NAN,NAN,1.226,15.91
7/5/2022,2:20,NAN,NAN,1.227,15.91
7/5/2022,2:30,NAN,NAN,1.226,15.91
7/5/2022,2:40,NAN,NAN,1.226,15.91
7/5/2022,2:50,NAN,NAN,1.227,15.91
7/5/2022,3:00,NAN,NAN,1.227,15.91
7/5/2022,3:10,NAN,NAN,1.228,15.91
7/5/2022,3:20,NAN,NAN,1.227,15.91
7/5/2022,3:30,NAN,NAN,1.228,15.91
7/5/2022,3:40,NAN,NAN,1.227,15.91
7/5/2022,3:50,NAN,NAN,1.227,15.91
7/5/2022,4:00,NAN,NAN,1.228,15.91
7/5/2022,4:10,NAN,NAN,1.229,15.91
7/5/2022,4:20,NAN,NAN,1.229,15.91
7/5/2022,4:30,NAN,NAN,1.229,15.91
7/5/2022,4:40,NAN,NAN,1.229,15.91
7/5/2022,4:50,NAN,NAN,1.23,15.91
7/5/2022,5:00,NAN,NAN,1.229,15.91
7/5/2022,5:10,NAN,NAN,1.23,15.91
7/5/2022,5:20,NAN,NAN,1.229,15.91
7/5/2022,5:30,NAN,NAN,1.229,15.91
7/5/2022,5:40,NAN,NAN,1.229,15.91
7/5/2022,5:50,NAN,NAN,1.228,15.91
7/5/2022,6:00,NAN,NAN,1.229,15.91
7/5/2022,6:10,NAN,NAN,1.229,15.91
7/5/2022,6:20,NAN,NAN,1.23,15.91
7/5/2022,6:30,NAN,NAN,1.229,15.91
7/5/2022,6:40,NAN,NAN,1.229,15.91
7/5/2022,6:50,NAN,NAN,1.229,15.91
7/5/2022,7:00,NAN,NAN,1.23,15.91
7/5/2022,7:10,NAN,NAN,1.23,15.91
7/5/2022,7:20,NAN,NAN,1.23,15.91
7/5/2022,7:30,NAN,NAN,1.231,15.91
7/5/2022,7:40,NAN,NAN,1.23,15.91
7/5/2022,7:50,NAN,NAN,1.229,15.91
7/5/2022,8:00,NAN,NAN,1.23,15.91
7/5/2022,8:10,NAN,NAN,1.229,15.91
7/5/2022,8:20,NAN,NAN,1.23,15.91
7/5/2022,8:30,NAN,NAN,1.23,15.91
7/5/2022,8:40,NAN,NAN,1.229,15.91
7/5/2022,8:50,NAN,NAN,1.229,15.92
7/5/2022,9:00,NAN,NAN,1.23,15.92
7/5/2022,9:10,NAN,NAN,1.23,15.92
7/5/2022,9:20,NAN,NAN,1.231,15.92
7/5/2022,9:30,NAN,NAN,1.23,15.92
7/5/2022,9:40,NAN,NAN,1.221,15.93
7/5/2022,9:50,NAN,NAN,1.22,15.93
7/5/2022,10:00,NAN,NAN,1.22,15.93
7/5/2022,10:10,NAN,NAN,1.23,15.93
7/5/2022,10:20,NAN,NAN,1.192,15.94
7/5/2022,10:30,NAN,NAN,1.152,16.03
7/5/2022,10:40,NAN,NAN,0.204,16.41
7/5/2022,10:50,NAN,NAN,0.85,16.31
7/5/2022,11:00,NAN,NAN,0.901,16.25
7/5/2022,11:10,NAN,NAN,0.908,16.27
7/5/2022,11:20,NAN,NAN,0.915,16.14
7/5/2022,11:30,NAN,NAN,0.92,16.09
7/5/2022,11:40,NAN,NAN,0.926,16.08
7/5/2022,11:50,NAN,NAN,0.931,16.07
7/5/2022,12:00,NAN,NAN,0.934,16.07
7/5/2022,12:10,NAN,NAN,0.938,16.06
7/5/2022,12:20,NAN,NAN,0.944,16.06
7/5/2022,12:30,NAN,NAN,0.946,16.06
7/5/2022,12:40,NAN,NAN,0.95,16.07
7/5/2022,12:50,NAN,NAN,0.954,16.07
7/5/2022,13:00,NAN,NAN,0.959,16.07
7/5/2022,13:10,NAN,NAN,0.963,16.07
7/5/2022,13:20,NAN,NAN,0.965,16.07
7/5/2022,13:30,NAN,NAN,0.969,16.07
7/5/2022,13:40,NAN,NAN,0.973,16.07
7/5/2022,13:50,NAN,NAN,0.976,16.07
7/5/2022,14:00,NAN,NAN,0.979,16.07
7/5/2022,14:10,NAN,NAN,0.983,16.07
7/5/2022,14:20,NAN,NAN,0.984,16.07
7/5/2022,14:30,NAN,NAN,0.988,16.07
7/5/2022,14:40,NAN,NAN,0.991,16.07
7/5/2022,14:50,NAN,NAN,0.994,16.07
7/5/2022,15:00,NAN,NAN,0.997,16.07
7/5/2022,15:10,NAN,NAN,1,16.07
7/5/2022,15:20,NAN,NAN,1.003,16.07
7/5/2022,15:30,NAN,NAN,1.006,16.07
7/5/2022,15:40,NAN,NAN,1.01,16.07
7/5/2022,15:50,NAN,NAN,1.013,16.07
7/5/2022,16:00,NAN,NAN,1.014,16.07
7/5/2022,16:10,NAN,NAN,1.017,16.07
7/5/2022,16:20,NAN,NAN,1.021,16.07
7/5/2022,16:30,NAN,NAN,1.024,16.08
7/5/2022,16:40,NAN,NAN,1.027,16.08
7/5/2022,16:50,NAN,NAN,1.028,16.08
7/5/2022,17:00,NAN,NAN,1.031,16.08
7/5/2022,17:10,NAN,NAN,1.034,16.29
7/5/2022,17:20,NAN,NAN,1.036,16.23
7/5/2022,17:30,NAN,NAN,1.039,16.21
7/5/2022,17:40,NAN,NAN,1.041,16.19
7/5/2022,17:50,NAN,NAN,1.042,16.17
7/5/2022,18:00,NAN,NAN,1.047,16.16
7/5/2022,18:10,NAN,NAN,1.048,16.15
7/5/2022,18:20,NAN,NAN,1.051,16.14
7/5/2022,18:30,NAN,NAN,1.053,16.14
7/5/2022,18:40,NAN,NAN,1.056,16.13
7/5/2022,18:50,NAN,NAN,1.058,16.12
7/5/2022,19:00,NAN,NAN,1.06,16.12
7/5/2022,19:10,NAN,NAN,1.061,16.11
7/5/2022,19:20,NAN,NAN,1.065,16.11
7/5/2022,19:30,NAN,NAN,1.067,16.11
7/5/2022,19:40,NAN,NAN,1.068,16.11
7/5/2022,19:50,NAN,NAN,1.071,16.11
7/5/2022,20:00,NAN,NAN,1.073,16.11
7/5/2022,20:10,NAN,NAN,1.074,16.11
7/5/2022,20:20,NAN,NAN,1.077,16.11
7/5/2022,20:30,NAN,NAN,1.078,16.11
7/5/2022,20:40,NAN,NAN,1.079,16.11
7/5/2022,20:50,NAN,NAN,1.082,16.11
7/5/2022,21:00,NAN,NAN,1.085,16.11
7/5/2022,21:10,NAN,NAN,1.086,16.11
7/5/2022,21:20,NAN,NAN,1.088,16.11
7/5/2022,21:30,NAN,NAN,1.09,16.11
7/5/2022,21:40,NAN,NAN,1.092,16.11
7/5/2022,21:50,NAN,NAN,1.093,16.11
7/5/2022,22:00,NAN,NAN,1.095,16.11
7/5/2022,22:10,NAN,NAN,1.096,16.12
7/5/2022,22:20,NAN,NAN,1.099,16.12
7/5/2022,22:30,NAN,NAN,1.101,16.12
7/5/2022,22:40,NAN,NAN,1.101,16.12
7/5/2022,22:50,NAN,NAN,1.104,16.12
7/5/2022,23:00,NAN,NAN,1.105,16.12
7/5/2022,23:10,NAN,NAN,1.107,16.31
7/5/2022,23:20,NAN,NAN,1.109,16.26
7/5/2022,23:30,NAN,NAN,1.112,16.24
7/5/2022,23:40,NAN,NAN,1.113,16.22
7/5/2022,23:50,NAN,NAN,1.114,16.2
7/6/2022,0:00,NAN,NAN,1.117,16.19
7/6/2022,0:10,NAN,NAN,1.118,16.18
7/6/2022,0:20,NAN,NAN,1.12,16.17
7/6/2022,0:30,NAN,NAN,1.122,16.16
7/6/2022,0:40,NAN,NAN,1.123,16.16
7/6/2022,0:50,NAN,NAN,1.124,16.15
7/6/2022,1:00,NAN,NAN,1.128,16.15
7/6/2022,1:10,NAN,NAN,1.128,16.15
7/6/2022,1:20,NAN,NAN,1.129,16.14
7/6/2022,1:30,NAN,NAN,1.13,16.14
7/6/2022,1:40,NAN,NAN,1.132,16.14
7/6/2022,1:50,NAN,NAN,1.134,16.14
7/6/2022,2:00,NAN,NAN,1.135,16.14
7/6/2022,2:10,NAN,NAN,1.137,16.14
7/6/2022,2:20,NAN,NAN,1.136,16.14
7/6/2022,2:30,NAN,NAN,1.139,16.14
7/6/2022,2:40,NAN,NAN,1.142,16.14
7/6/2022,2:50,NAN,NAN,1.14,16.14
7/6/2022,3:00,NAN,NAN,1.142,16.14
7/6/2022,3:10,NAN,NAN,1.144,16.14
7/6/2022,3:20,NAN,NAN,1.146,16.15
7/6/2022,3:30,NAN,NAN,1.146,16.15
7/6/2022,3:40,NAN,NAN,1.149,16.15
7/6/2022,3:50,NAN,NAN,1.149,16.15
7/6/2022,4:00,NAN,NAN,1.151,16.15
7/6/2022,4:10,NAN,NAN,1.152,16.16
7/6/2022,4:20,NAN,NAN,1.154,16.16
7/6/2022,4:30,NAN,NAN,1.155,16.15
7/6/2022,4:40,NAN,NAN,1.154,16.15
7/6/2022,4:50,NAN,NAN,1.156,16.15
7/6/2022,5:00,NAN,NAN,1.159,16.15
7/6/2022,5:10,NAN,NAN,1.159,16.33
7/6/2022,5:20,NAN,NAN,1.159,16.29
7/6/2022,5:30,NAN,NAN,1.162,16.26
7/6/2022,5:40,NAN,NAN,1.162,16.24
7/6/2022,5:50,NAN,NAN,1.163,16.23
7/6/2022,6:00,NAN,NAN,1.164,16.22
7/6/2022,6:10,NAN,NAN,1.165,16.21
7/6/2022,6:20,NAN,NAN,1.167,16.2
7/6/2022,6:30,NAN,NAN,1.166,16.19
7/6/2022,6:40,NAN,NAN,1.167,16.19
7/6/2022,6:50,NAN,NAN,1.168,16.18
7/6/2022,7:00,NAN,NAN,1.168,16.18
7/6/2022,7:10,NAN,NAN,1.169,16.18
7/6/2022,7:20,NAN,NAN,1.17,16.17
7/6/2022,7:30,NAN,NAN,1.171,16.17
7/6/2022,7:40,NAN,NAN,1.172,16.17
7/6/2022,7:50,NAN,NAN,1.172,16.17
7/6/2022,8:00,NAN,NAN,1.174,16.17
7/6/2022,8:10,NAN,NAN,1.175,16.18
7/6/2022,8:20,NAN,NAN,1.174,16.18
7/6/2022,8:30,NAN,NAN,1.175,16.18
7/6/2022,8:40,NAN,NAN,1.176,16.18
7/6/2022,8:50,NAN,NAN,1.176,16.18
7/6/2022,9:00,NAN,NAN,1.177,16.18
7/6/2022,9:10,NAN,NAN,1.177,16.18
7/6/2022,9:20,NAN,NAN,1.178,16.18
7/6/2022,9:30,NAN,NAN,1.179,16.18
7/6/2022,9:40,NAN,NAN,1.177,16.18
7/6/2022,9:50,NAN,NAN,1.179,16.18
7/6/2022,10:00,NAN,NAN,1.18,16.18
7/6/2022,10:10,NAN,NAN,1.179,16.19
7/6/2022,10:20,NAN,NAN,1.182,16.19
7/6/2022,10:30,NAN,NAN,1.182,16.19
7/6/2022,10:40,NAN,NAN,1.182,16.19
7/6/2022,10:50,NAN,NAN,1.181,16.19
7/6/2022,11:00,NAN,NAN,1.182,16.18
7/6/2022,11:10,NAN,NAN,1.184,16.36
7/6/2022,11:20,NAN,NAN,1.182,16.31
7/6/2022,11:30,NAN,NAN,1.183,16.29
7/6/2022,11:40,NAN,NAN,1.184,16.27
7/6/2022,11:50,NAN,NAN,1.183,16.26
7/6/2022,12:00,NAN,NAN,1.184,16.25
7/6/2022,12:10,NAN,NAN,1.186,16.24
7/6/2022,12:20,NAN,NAN,1.186,16.24
7/6/2022,12:30,NAN,NAN,1.185,16.23
7/6/2022,12:40,NAN,NAN,1.187,16.22
7/6/2022,12:50,NAN,NAN,1.186,16.22
7/6/2022,13:00,NAN,NAN,1.187,16.21
7/6/2022,13:10,NAN,NAN,1.185,16.21
7/6/2022,13:20,NAN,NAN,1.185,16.21
7/6/2022,13:30,NAN,NAN,1.185,16.21
7/6/2022,13:40,NAN,NAN,1.186,16.2
7/6/2022,13:50,NAN,NAN,1.185,16.21
7/6/2022,14:00,NAN,NAN,1.182,16.21
7/6/2022,14:10,NAN,NAN,1.185,16.21
7/6/2022,14:20,NAN,NAN,1.189,16.21
7/6/2022,14:30,NAN,NAN,1.185,16.21
7/6/2022,14:40,NAN,NAN,1.183,16.21
7/6/2022,14:50,NAN,NAN,1.186,16.21
7/6/2022,15:00,NAN,NAN,1.185,16.21
7/6/2022,15:10,NAN,NAN,1.183,16.21
7/6/2022,15:20,NAN,NAN,1.182,16.22
7/6/2022,15:30,NAN,NAN,1.184,16.22
7/6/2022,15:40,NAN,NAN,1.187,16.22
7/6/2022,15:50,NAN,NAN,1.182,16.22
7/6/2022,16:00,NAN,NAN,1.184,16.22
7/6/2022,16:10,NAN,NAN,1.182,16.22
7/6/2022,16:20,NAN,NAN,1.183,16.22
7/6/2022,16:30,NAN,NAN,1.181,16.23
7/6/2022,16:40,NAN,NAN,1.183,16.23
7/6/2022,16:50,NAN,NAN,1.183,16.22
7/6/2022,17:00,NAN,NAN,1.183,16.22
7/6/2022,17:10,NAN,NAN,1.182,16.36
7/6/2022,17:20,NAN,NAN,1.181,16.33
7/6/2022,17:30,NAN,NAN,1.181,16.31
7/6/2022,17:40,NAN,NAN,1.181,16.3
7/6/2022,17:50,NAN,NAN,1.181,16.29
7/6/2022,18:00,NAN,NAN,1.181,16.28
7/6/2022,18:10,NAN,NAN,1.182,16.27
7/6/2022,18:20,NAN,NAN,1.181,16.27
7/6/2022,18:30,NAN,NAN,1.18,16.26
7/6/2022,18:40,NAN,NAN,1.18,16.25
7/6/2022,18:50,NAN,NAN,1.181,16.25
7/6/2022,19:00,NAN,NAN,1.18,16.25
7/6/2022,19:10,NAN,NAN,1.18,16.25
7/6/2022,19:20,NAN,NAN,1.179,16.24
7/6/2022,19:30,NAN,NAN,1.18,16.24
7/6/2022,19:40,NAN,NAN,1.18,16.24
7/6/2022,19:50,NAN,NAN,1.178,16.24
7/6/2022,20:00,NAN,NAN,1.178,16.24
7/6/2022,20:10,NAN,NAN,1.178,16.24
7/6/2022,20:20,NAN,NAN,1.179,16.24
7/6/2022,20:30,NAN,NAN,1.179,16.24
